mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,anime_key,valid_from,valid_to,is_current
1129,Cyber Aether,Cyber Aether,ONA,Game,24,Currently Airing,6.66,258977,1306,784,288227,18866,An epic comedy adventure featuring Cyber Aether.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Isekai""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",1121,2026-01-01,,1
1130,Eternal Abyss,Eternal Abyss,Movie,Original,26,Currently Airing,6.73,593083,6979,11525,822198,28156,An epic slice of life adventure featuring Eternal Abyss.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Martial Arts""}, {""mal_id"": 4, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",1122,2026-01-01,,1
1131,Kingdom of Paradox,Kingdom of Paradox,Movie,Game,24,Not yet aired,6.56,6232,6596,2566,182219,28811,An epic mystery adventure featuring Kingdom of Paradox.,"[{""mal_id"": 1, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",1123,2026-01-01,,1
1132,Kingdom of Chronos,Kingdom of Chronos,TV,Manga,25,Currently Airing,4.75,498577,6797,6973,509528,6574,An epic mecha adventure featuring Kingdom of Chronos.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Fantasy""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",1124,2026-01-01,,1
1133,Infinite Titan,Infinite Titan,Special,Visual novel,100,Finished Airing,6.48,53534,4134,612,288854,1297,An epic harem adventure featuring Infinite Titan.,"[{""mal_id"": 1, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",1125,2026-01-01,,1
1134,Kingdom of Phantom,Kingdom of Phantom,Movie,Manga,25,Not yet aired,6.15,69474,9976,8223,236498,2493,An epic historical adventure featuring Kingdom of Phantom.,"[{""mal_id"": 1, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",1126,2026-01-01,,1
1135,Infinite Paradox,Infinite Paradox,ONA,Web manga,100,Not yet aired,8.3,68781,1971,6793,173938,25059,An epic martial arts adventure featuring Infinite Paradox.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Isekai""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",1127,2026-01-01,,1
1136,Infinite Horizon,Infinite Horizon,Movie,Light novel,13,Currently Airing,6.72,503703,7159,2999,644254,13833,An epic vampire adventure featuring Infinite Horizon.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",1128,2026-01-01,,1
1137,Infinite Horizon,Infinite Horizon,Movie,Visual novel,1,Not yet aired,7.14,146846,7549,8857,161638,11251,An epic martial arts adventure featuring Infinite Horizon.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Comedy""}, {""mal_id"": 4, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",1129,2026-01-01,,1
1138,Tales of Eclipse,Tales of Eclipse,TV,Light novel,26,Not yet aired,7.31,100196,9365,8405,387324,39034,An epic adventure adventure featuring Tales of Eclipse.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Horror""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",1130,2026-01-01,,1
1139,Overlord Starlight,Overlord Starlight,Special,Original,1,Finished Airing,5.34,564111,8956,6538,829168,17051,An epic comedy adventure featuring Overlord Starlight.,"[{""mal_id"": 1, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""David Production""}]",1131,2026-01-01,,1
1140,Infinite Starlight,Infinite Starlight,Special,Original,100,Finished Airing,4.29,599328,8833,2828,831200,4054,An epic harem adventure featuring Infinite Starlight.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",1132,2026-01-01,,1
1141,Chronicles of Abyss,Chronicles of Abyss,Movie,Visual novel,12,Currently Airing,6.59,98748,9760,6607,194030,6006,An epic mecha adventure featuring Chronicles of Abyss.,"[{""mal_id"": 1, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Shaft""}]",1133,2026-01-01,,1
1142,Reborn in Genesis,Reborn in Genesis,ONA,Game,50,Not yet aired,6.12,529702,7818,10889,609574,3288,An epic cyberpunk adventure featuring Reborn in Genesis.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",1134,2026-01-01,,1
1143,Kingdom of Aether,Kingdom of Aether,OVA,Visual novel,1,Currently Airing,5.56,444595,9042,10524,504573,16270,An epic romance adventure featuring Kingdom of Aether.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",1135,2026-01-01,,1
1144,Shadow of Paradox,Shadow of Paradox,Movie,Original,1,Not yet aired,6.63,483096,6909,11502,692845,18559,An epic cyberpunk adventure featuring Shadow of Paradox.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",1136,2026-01-01,,1
1145,Zero Frontier,Zero Frontier,OVA,Light novel,12,Currently Airing,5.79,475567,191,2506,744845,36764,An epic ecchi adventure featuring Zero Frontier.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""A-1 Pictures""}]",1137,2026-01-01,,1
1146,Cyber Horizon,Cyber Horizon,Special,Web manga,24,Currently Airing,5.65,131632,8760,6556,132811,34921,An epic fantasy adventure featuring Cyber Horizon.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",1138,2026-01-01,,1
1147,Echoes of Aether,Echoes of Aether,ONA,Manga,12,Finished Airing,7.56,467299,4914,1211,504029,14064,An epic fantasy adventure featuring Echoes of Aether.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Thriller""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",1139,2026-01-01,,1
1148,Tales of Phantom,Tales of Phantom,ONA,Manga,26,Finished Airing,6.68,224207,4074,718,474301,16689,An epic cyberpunk adventure featuring Tales of Phantom.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Harem""}, {""mal_id"": 3, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",1140,2026-01-01,,1
1149,Cyber Horizon,Cyber Horizon,OVA,Visual novel,13,Currently Airing,6.29,378318,2041,10098,525288,6390,An epic sports adventure featuring Cyber Horizon.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Harem""}, {""mal_id"": 3, ""name"": ""Historical""}, {""mal_id"": 4, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",1141,2026-01-01,,1
1150,Saga of Titan,Saga of Titan,ONA,Novel,12,Currently Airing,6.74,595272,7934,1071,814580,33812,An epic military adventure featuring Saga of Titan.,"[{""mal_id"": 1, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",1142,2026-01-01,,1
1151,Rise of Abyss,Rise of Abyss,Movie,Manga,25,Finished Airing,7.06,484653,7256,4438,774615,27122,An epic seinen adventure featuring Rise of Abyss.,"[{""mal_id"": 1, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",1143,2026-01-01,,1
1152,Tales of Phantom,Tales of Phantom,Special,Visual novel,100,Currently Airing,8.11,565057,8303,6245,696592,37183,An epic shojo adventure featuring Tales of Phantom.,"[{""mal_id"": 1, ""name"": ""Shojo""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",1144,2026-01-01,,1
1153,Infinite Eclipse,Infinite Eclipse,Special,Light novel,13,Finished Airing,6.35,116520,7828,5920,182592,16157,An epic sports adventure featuring Infinite Eclipse.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",1145,2026-01-01,,1
1154,Zero Aether,Zero Aether,ONA,Light novel,50,Currently Airing,6.64,564442,4073,6731,856547,8252,An epic drama adventure featuring Zero Aether.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",1146,2026-01-01,,1
1155,Tales of Abyss,Tales of Abyss,Special,Game,25,Finished Airing,6.44,52039,4895,8690,66027,38044,An epic supernatural adventure featuring Tales of Abyss.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",1147,2026-01-01,,1
1156,Kingdom of Genesis,Kingdom of Genesis,ONA,Visual novel,50,Finished Airing,8.08,584297,5356,7141,813314,17189,An epic slice of life adventure featuring Kingdom of Genesis.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}, {""mal_id"": 2, ""name"": ""Lerche""}]",1148,2026-01-01,,1
1157,Shadow of Valhalla,Shadow of Valhalla,TV,Web manga,100,Currently Airing,5.35,356928,5226,3617,639742,12611,An epic sports adventure featuring Shadow of Valhalla.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",1149,2026-01-01,,1
1158,Chronicles of Chronos,Chronicles of Chronos,OVA,Game,25,Finished Airing,8.17,193779,1777,6497,414316,21899,An epic romance adventure featuring Chronicles of Chronos.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",1150,2026-01-01,,1
1159,Eternal Phantom,Eternal Phantom,OVA,Light novel,100,Currently Airing,5.45,183904,7838,11370,264677,31070,An epic action adventure featuring Eternal Phantom.,"[{""mal_id"": 1, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",1151,2026-01-01,,1
1160,Infinite Frontier,Infinite Frontier,TV,Original,25,Not yet aired,7.24,295077,8472,10477,348461,25454,An epic harem adventure featuring Infinite Frontier.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",1152,2026-01-01,,1
1161,Legend of Valhalla,Legend of Valhalla,ONA,Web manga,13,Finished Airing,6.88,415820,1297,2833,669107,37879,An epic drama adventure featuring Legend of Valhalla.,"[{""mal_id"": 1, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",1153,2026-01-01,,1
1162,Eternal Apex,Eternal Apex,ONA,Manga,13,Not yet aired,7.93,276403,1818,2698,363443,3514,An epic vampire adventure featuring Eternal Apex.,"[{""mal_id"": 1, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",1154,2026-01-01,,1
1163,Fate of Abyss,Fate of Abyss,Special,Game,50,Not yet aired,6.76,451475,788,7557,633731,36323,An epic ecchi adventure featuring Fate of Abyss.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Bones""}]",1155,2026-01-01,,1
1164,Eternal Genesis,Eternal Genesis,OVA,Original,26,Currently Airing,6.0,244357,773,516,509316,28140,An epic sci-fi adventure featuring Eternal Genesis.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Isekai""}, {""mal_id"": 3, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",1156,2026-01-01,,1
1165,Kingdom of Vanguard,Kingdom of Vanguard,TV,Light novel,24,Finished Airing,5.31,206869,7332,4678,248083,35220,An epic slice of life adventure featuring Kingdom of Vanguard.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""David Production""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",1157,2026-01-01,,1
1166,Beyond Eclipse,Beyond Eclipse,Movie,Manga,24,Not yet aired,5.99,174938,8830,6218,432464,11132,An epic music adventure featuring Beyond Eclipse.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Harem""}, {""mal_id"": 4, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Bones""}]",1158,2026-01-01,,1
1167,Reborn in Paradox,Reborn in Paradox,TV,Original,26,Not yet aired,5.44,406324,3185,544,536790,25347,An epic space adventure featuring Reborn in Paradox.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}]",1159,2026-01-01,,1
1168,Echoes of Titan,Echoes of Titan,TV,Web manga,12,Not yet aired,8.11,12889,6494,7218,32639,31085,An epic sci-fi adventure featuring Echoes of Titan.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",1160,2026-01-01,,1
1169,Infinite Eclipse,Infinite Eclipse,Movie,Novel,26,Not yet aired,4.94,56585,1081,7785,336368,39512,An epic supernatural adventure featuring Infinite Eclipse.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}, {""mal_id"": 4, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",1161,2026-01-01,,1
1170,Fate of Apex,Fate of Apex,Special,Game,25,Not yet aired,6.29,479167,6325,10193,743537,37227,An epic action adventure featuring Fate of Apex.,"[{""mal_id"": 1, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""White Fox""}]",1162,2026-01-01,,1
1171,Saga of Starlight,Saga of Starlight,TV,Original,100,Not yet aired,6.45,139797,2254,4159,392109,24706,An epic slice of life adventure featuring Saga of Starlight.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",1163,2026-01-01,,1
1172,Echoes of Aether,Echoes of Aether,Movie,Web manga,100,Finished Airing,7.07,214131,8544,3858,507026,15625,An epic military adventure featuring Echoes of Aether.,"[{""mal_id"": 1, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""A-1 Pictures""}]",1164,2026-01-01,,1
1173,Tales of Starlight,Tales of Starlight,Movie,Light novel,1,Not yet aired,7.32,165248,9472,9127,463299,13909,An epic josei adventure featuring Tales of Starlight.,"[{""mal_id"": 1, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",1165,2026-01-01,,1
1174,Shadow of Starlight,Shadow of Starlight,TV,Game,50,Currently Airing,7.07,2715,7111,6217,12249,7521,An epic adventure adventure featuring Shadow of Starlight.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",1166,2026-01-01,,1
1175,Legend of Valhalla,Legend of Valhalla,ONA,Novel,12,Currently Airing,7.43,199048,1012,11871,395435,15426,An epic space adventure featuring Legend of Valhalla.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",1167,2026-01-01,,1
1176,Infinite Titan,Infinite Titan,Movie,Original,25,Currently Airing,6.48,577564,9646,5184,651048,6410,An epic josei adventure featuring Infinite Titan.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",1168,2026-01-01,,1
1177,Legend of Valhalla,Legend of Valhalla,TV,Original,25,Currently Airing,8.7,424415,9640,6213,521034,28684,An epic ecchi adventure featuring Legend of Valhalla.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",1169,2026-01-01,,1
1178,Reborn in Titan,Reborn in Titan,OVA,Manga,12,Finished Airing,4.66,409375,6439,6078,631667,19611,An epic parody adventure featuring Reborn in Titan.,"[{""mal_id"": 1, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",1170,2026-01-01,,1
1179,Reborn in Eclipse,Reborn in Eclipse,Special,Novel,25,Not yet aired,7.76,105956,7692,688,316054,34271,An epic slice of life adventure featuring Reborn in Eclipse.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",1171,2026-01-01,,1
1180,Chronicles of Specter,Chronicles of Specter,Special,Visual novel,13,Currently Airing,5.79,595533,9944,7523,892546,1020,An epic mecha adventure featuring Chronicles of Specter.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",1172,2026-01-01,,1
1181,Echoes of Chronos,Echoes of Chronos,OVA,Novel,50,Finished Airing,6.44,382270,5948,7431,399331,5091,An epic psychological adventure featuring Echoes of Chronos.,"[{""mal_id"": 1, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",1173,2026-01-01,,1
1182,Overlord Frontier,Overlord Frontier,ONA,Novel,13,Currently Airing,7.26,453078,241,4960,642038,5165,An epic space adventure featuring Overlord Frontier.,"[{""mal_id"": 1, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}]",1174,2026-01-01,,1
1183,Chronicles of Specter,Chronicles of Specter,TV,Visual novel,100,Currently Airing,6.87,535794,4765,11569,701606,5922,An epic comedy adventure featuring Chronicles of Specter.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",1175,2026-01-01,,1
1184,Rise of Paradox,Rise of Paradox,OVA,Manga,50,Finished Airing,4.9,578711,7140,4363,655551,11611,An epic thriller adventure featuring Rise of Paradox.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",1176,2026-01-01,,1
1185,Shadow of Starlight,Shadow of Starlight,OVA,Light novel,12,Not yet aired,6.29,277674,5679,11158,470794,19254,An epic sports adventure featuring Shadow of Starlight.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Isekai""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""P.A. Works""}]",1177,2026-01-01,,1
1186,Eternal Paradox,Eternal Paradox,ONA,Novel,1,Not yet aired,8.24,132965,9413,296,326467,3272,An epic sports adventure featuring Eternal Paradox.,"[{""mal_id"": 1, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",1178,2026-01-01,,1
1187,Reborn in Frontier,Reborn in Frontier,Movie,Light novel,13,Currently Airing,6.83,55907,7701,2911,297742,32981,An epic vampire adventure featuring Reborn in Frontier.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}, {""mal_id"": 2, ""name"": ""A-1 Pictures""}]",1179,2026-01-01,,1
1188,Shadow of Titan,Shadow of Titan,OVA,Game,100,Finished Airing,8.71,192146,1477,2233,277513,27514,An epic action adventure featuring Shadow of Titan.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Adventure""}, {""mal_id"": 3, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""White Fox""}]",1180,2026-01-01,,1
