mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,bayesian_weighted_score
1084,Eternal Valhalla,Eternal Valhalla,Movie,Manga,13,Currently Airing,6.67,76901,9304,6520,352018,29941,An epic seinen adventure featuring Eternal Valhalla.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",6.725484196342031
1085,Legend of Abyss,Legend of Abyss,TV,Novel,26,Finished Airing,8.22,166528,9916,11335,234046,15070,An epic mecha adventure featuring Legend of Abyss.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",7.89459635705313
1086,Saga of Abyss,Saga of Abyss,OVA,Visual novel,100,Finished Airing,5.25,88595,7232,1502,238265,23402,An epic josei adventure featuring Saga of Abyss.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""David Production""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",5.813086691439086
1087,Shadow of Phantom,Shadow of Phantom,ONA,Novel,12,Not yet aired,6.68,474463,1041,11787,619589,30248,An epic music adventure featuring Shadow of Phantom.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Psychological""}, {""mal_id"": 4, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",6.692471804493358
1088,Beyond Paradox,Beyond Paradox,Special,Web manga,24,Currently Airing,6.68,136277,626,10540,305110,34884,An epic seinen adventure featuring Beyond Paradox.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""Shaft""}]",6.715114372681544
1089,Cyber Valhalla,Cyber Valhalla,TV,Game,26,Currently Airing,6.18,54891,6242,11923,197096,21759,An epic josei adventure featuring Cyber Valhalla.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Cyberpunk""}, {""mal_id"": 4, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",6.480702634163084
1090,Overlord Aether,Overlord Aether,OVA,Original,13,Not yet aired,6.55,359775,6442,7548,557136,38911,An epic cyberpunk adventure featuring Overlord Aether.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",6.581824781892502
1091,Zero Destiny,Zero Destiny,Special,Game,25,Currently Airing,8.15,259104,3641,3188,329885,35804,An epic supernatural adventure featuring Zero Destiny.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""White Fox""}]",7.9333771157927435
1092,Tales of Titan,Tales of Titan,OVA,Visual novel,13,Not yet aired,6.93,507279,2816,6614,601549,38618,An epic horror adventure featuring Tales of Titan.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Comedy""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""Trigger""}]",6.919306971911736
1093,Echoes of Phantom,Echoes of Phantom,Special,Game,50,Currently Airing,5.04,529486,5994,421,586170,32098,An epic isekai adventure featuring Echoes of Phantom.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Bones""}]",5.192792302143625
1094,Kingdom of Frontier,Kingdom of Frontier,Special,Manga,12,Finished Airing,7.16,204091,7885,9815,365847,31745,An epic action adventure featuring Kingdom of Frontier.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",7.091288396676781
1095,Shadow of Aether,Shadow of Aether,TV,Novel,26,Finished Airing,6.1,282707,6464,5040,303467,5790,An epic isekai adventure featuring Shadow of Aether.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Bones""}]",6.206823721773212
1096,Cyber Vanguard,Cyber Vanguard,ONA,Game,12,Finished Airing,6.66,225385,6984,7330,446315,20805,An epic drama adventure featuring Cyber Vanguard.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Sports""}, {""mal_id"": 3, ""name"": ""Historical""}, {""mal_id"": 4, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",6.687383481307987
1097,Legend of Valhalla,Legend of Valhalla,OVA,Light novel,100,Currently Airing,5.76,91869,8671,2000,111319,38789,An epic military adventure featuring Legend of Valhalla.,"[{""mal_id"": 1, ""name"": ""Military""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",6.1303487019715375
1098,Beyond Aether,Beyond Aether,Special,Novel,26,Currently Airing,6.28,539736,2668,2243,816922,21695,An epic harem adventure featuring Beyond Aether.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}]",6.32500488354111
1099,Saga of Chronos,Saga of Chronos,OVA,Novel,13,Finished Airing,7.42,464181,8073,11569,611739,22153,An epic sports adventure featuring Saga of Chronos.,"[{""mal_id"": 1, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Trigger""}]",7.36076210517308
1100,Cyber Abyss,Cyber Abyss,OVA,Web manga,12,Finished Airing,7.29,526917,7015,5445,595496,1674,An epic ecchi adventure featuring Cyber Abyss.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""P.A. Works""}]",7.248470629223961
1101,Rise of Valhalla,Rise of Valhalla,Special,Game,24,Finished Airing,6.04,391098,3874,2149,512460,7594,An epic adventure adventure featuring Rise of Valhalla.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",6.1273751411251025
1102,Cyber Titan,Cyber Titan,Special,Game,13,Not yet aired,6.65,214505,1645,4652,438685,19884,An epic mystery adventure featuring Cyber Titan.,"[{""mal_id"": 1, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",6.68040018147105
1103,Infinite Frontier,Infinite Frontier,ONA,Game,100,Not yet aired,7.04,233373,4796,10538,456184,27094,An epic shounen adventure featuring Infinite Frontier.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Space""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",6.999562131889771
1104,Rise of Valhalla,Rise of Valhalla,Movie,Novel,13,Not yet aired,6.17,73473,8903,1735,350158,8773,An epic supernatural adventure featuring Rise of Valhalla.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",6.429498027908936
1105,Fate of Eclipse,Fate of Eclipse,Special,Manga,1,Currently Airing,9.41,7928,133,1473,168767,34061,An epic mystery adventure featuring Fate of Eclipse.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",7.166542604612624
1106,Echoes of Chronos,Echoes of Chronos,TV,Game,100,Finished Airing,4.96,424151,2961,5736,697089,31472,An epic psychological adventure featuring Echoes of Chronos.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",5.155172002168086
1107,Overlord Titan,Overlord Titan,Special,Manga,26,Finished Airing,6.42,397815,1479,8372,479951,29735,An epic ecchi adventure featuring Overlord Titan.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Supernatural""}, {""mal_id"": 3, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",6.463636323035182
1108,Zero Phantom,Zero Phantom,Movie,Manga,100,Not yet aired,7.99,127304,3524,3250,374075,29035,An epic thriller adventure featuring Zero Phantom.,"[{""mal_id"": 1, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",7.657469431033705
1109,Fate of Genesis,Fate of Genesis,Special,Light novel,50,Finished Airing,5.52,163230,1652,6998,461435,21437,An epic sports adventure featuring Fate of Genesis.,"[{""mal_id"": 1, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",5.822682549359847
1110,Reborn in Vanguard,Reborn in Vanguard,Movie,Original,25,Currently Airing,6.32,256899,6847,2002,541100,32063,An epic seinen adventure featuring Reborn in Vanguard.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",6.3999644182613835
1111,Overlord Paradox,Overlord Paradox,OVA,Novel,25,Not yet aired,7.73,21010,8162,10015,196400,7643,An epic horror adventure featuring Overlord Paradox.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""Bones""}]",7.082781298408675
1112,Shadow of Apex,Shadow of Apex,ONA,Game,12,Finished Airing,7.58,491769,8034,11599,769068,21432,An epic action adventure featuring Shadow of Apex.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",7.50901218046806
1113,Rise of Phantom,Rise of Phantom,TV,Web manga,24,Finished Airing,7.08,382503,617,729,591714,17397,An epic fantasy adventure featuring Rise of Phantom.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}]",7.0488811407088505
1114,Beyond Apex,Beyond Apex,TV,Novel,1,Finished Airing,6.29,561477,285,4557,769227,19808,An epic supernatural adventure featuring Beyond Apex.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}, {""mal_id"": 3, ""name"": ""Mystery""}, {""mal_id"": 4, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",6.332587047427785
1115,Echoes of Frontier,Echoes of Frontier,Movie,Light novel,12,Finished Airing,7.43,70134,2445,10534,253002,37836,An epic historical adventure featuring Echoes of Frontier.,"[{""mal_id"": 1, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",7.172296102685335
1116,Shadow of Specter,Shadow of Specter,TV,Web manga,24,Finished Airing,6.42,536721,9447,6809,638830,30818,An epic comedy adventure featuring Shadow of Specter.,"[{""mal_id"": 1, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""Shaft""}]",6.453305438189531
1117,Reborn in Destiny,Reborn in Destiny,TV,Light novel,13,Finished Airing,8.98,158763,7543,6720,239343,30586,An epic comedy adventure featuring Reborn in Destiny.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""White Fox""}]",8.46046828221476
1118,Rise of Aether,Rise of Aether,TV,Manga,1,Currently Airing,7.65,136293,2229,11846,232035,22484,An epic shojo adventure featuring Rise of Aether.,"[{""mal_id"": 1, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",7.424768778214963
1119,Overlord Phantom,Overlord Phantom,ONA,Visual novel,26,Finished Airing,7.53,308374,8785,220,410270,11730,An epic vampire adventure featuring Overlord Phantom.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",7.429660689670569
1120,Overlord Vanguard,Overlord Vanguard,Special,Light novel,26,Finished Airing,7.0,586010,9445,10895,793990,21416,An epic fantasy adventure featuring Overlord Vanguard.,"[{""mal_id"": 1, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",6.985127592333454
1121,Rise of Starlight,Rise of Starlight,ONA,Novel,12,Not yet aired,6.93,385041,21,3517,569528,37291,An epic thriller adventure featuring Rise of Starlight.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",6.916302440459635
1122,Eternal Starlight,Eternal Starlight,Special,Original,26,Currently Airing,7.45,444951,5029,2136,634178,13904,An epic historical adventure featuring Eternal Starlight.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Harem""}, {""mal_id"": 4, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",7.3854299718558005
1123,Chronicles of Abyss,Chronicles of Abyss,TV,Visual novel,12,Currently Airing,7.4,148187,2654,7854,401816,15136,An epic parody adventure featuring Chronicles of Abyss.,"[{""mal_id"": 1, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",7.251357556247383
1124,Beyond Abyss,Beyond Abyss,Special,Manga,50,Finished Airing,6.25,452668,2130,2073,677118,18451,An epic horror adventure featuring Beyond Abyss.,"[{""mal_id"": 1, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",6.305784334789562
1125,Tales of Titan,Tales of Titan,Movie,Manga,12,Finished Airing,4.02,299822,5951,6645,317800,32541,An epic sci-fi adventure featuring Tales of Titan.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Military""}, {""mal_id"": 3, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Bones""}]",4.418891436216133
1126,Overlord Specter,Overlord Specter,OVA,Visual novel,13,Finished Airing,5.25,365438,4117,7858,561457,6984,An epic parody adventure featuring Overlord Specter.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Slice of Life""}, {""mal_id"": 4, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",5.437852338977176
1127,Rise of Abyss,Rise of Abyss,TV,Light novel,1,Not yet aired,7.38,539659,6760,9075,604956,15073,An epic mecha adventure featuring Rise of Abyss.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",7.331736512119716
1128,Tales of Apex,Tales of Apex,OVA,Visual novel,12,Finished Airing,5.43,542458,9712,500,594538,7099,An epic sci-fi adventure featuring Tales of Apex.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Harem""}, {""mal_id"": 3, ""name"": ""Comedy""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",5.546533155092851
1129,Cyber Aether,Cyber Aether,ONA,Game,24,Currently Airing,6.66,258977,1306,784,288227,18866,An epic comedy adventure featuring Cyber Aether.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Isekai""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",6.684406347398028
1130,Eternal Abyss,Eternal Abyss,Movie,Original,26,Currently Airing,6.73,593083,6979,11525,822198,28156,An epic slice of life adventure featuring Eternal Abyss.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Martial Arts""}, {""mal_id"": 4, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",6.736283792294308
1131,Kingdom of Paradox,Kingdom of Paradox,Movie,Game,24,Not yet aired,6.56,6232,6596,2566,182219,28811,An epic mystery adventure featuring Kingdom of Paradox.,"[{""mal_id"": 1, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",6.7830224783041695
1132,Kingdom of Chronos,Kingdom of Chronos,TV,Manga,25,Currently Airing,4.75,498577,6797,6973,509528,6574,An epic mecha adventure featuring Kingdom of Chronos.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Fantasy""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",4.937833248568569
1133,Infinite Titan,Infinite Titan,Special,Visual novel,100,Finished Airing,6.48,53534,4134,612,288854,1297,An epic harem adventure featuring Infinite Titan.,"[{""mal_id"": 1, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",6.639763942279831
1134,Kingdom of Phantom,Kingdom of Phantom,Movie,Manga,25,Not yet aired,6.15,69474,9976,8223,236498,2493,An epic historical adventure featuring Kingdom of Phantom.,"[{""mal_id"": 1, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",6.426553894571205
1135,Infinite Paradox,Infinite Paradox,ONA,Web manga,100,Not yet aired,8.3,68781,1971,6793,173938,25059,An epic martial arts adventure featuring Infinite Paradox.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Isekai""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",7.673140485431173
1136,Infinite Horizon,Infinite Horizon,Movie,Light novel,13,Currently Airing,6.72,503703,7159,2999,644254,13833,An epic vampire adventure featuring Infinite Horizon.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",6.728201147546608
1137,Infinite Horizon,Infinite Horizon,Movie,Visual novel,1,Not yet aired,7.14,146846,7549,8857,161638,11251,An epic martial arts adventure featuring Infinite Horizon.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Comedy""}, {""mal_id"": 4, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",7.056386413744756
1138,Tales of Eclipse,Tales of Eclipse,TV,Light novel,26,Not yet aired,7.31,100196,9365,8405,387324,39034,An epic adventure adventure featuring Tales of Eclipse.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Horror""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",7.143823803563343
1139,Overlord Starlight,Overlord Starlight,Special,Original,1,Finished Airing,5.34,564111,8956,6538,829168,17051,An epic comedy adventure featuring Overlord Starlight.,"[{""mal_id"": 1, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""David Production""}]",5.459751966664006
1140,Infinite Starlight,Infinite Starlight,Special,Original,100,Finished Airing,4.29,599328,8833,2828,831200,4054,An epic harem adventure featuring Infinite Starlight.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",4.484109910553681
1141,Chronicles of Abyss,Chronicles of Abyss,Movie,Visual novel,12,Currently Airing,6.59,98748,9760,6607,194030,6006,An epic mecha adventure featuring Chronicles of Abyss.,"[{""mal_id"": 1, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Shaft""}]",6.664226208083471
